CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14258,9,9,12669.98,2,Champions
14259,141,1,120.0,0,Lost Customers
14261,50,2,1163.45,3,Loyal Customers
14262,8,8,2618.23,2,Champions
14264,154,2,333.97,0,Lost Customers
14265,109,2,530.18,0,Lost Customers
14267,162,3,1516.24,3,Loyal Customers
14270,331,1,492.65,0,Lost Customers
14271,225,1,112.32,0,Lost Customers
14272,73,2,437.96,0,Lost Customers
14273,51,4,559.97,3,Loyal Customers
14276,98,3,1119.74,3,Loyal Customers
14277,15,3,4216.2,3,Loyal Customers
14280,196,1,134.04,0,Lost Customers
14282,3,15,3729.34,2,Champions
14284,30,2,595.25,1,New Customers
14285,21,4,1910.01,3,Loyal Customers
14286,23,3,4628.75,3,Loyal Customers
14287,8,3,176.63,1,New Customers
14288,213,1,426.6,0,Lost Customers
14289,8,6,911.26,1,New Customers
14290,11,5,2314.65,2,Champions
14291,1,11,3883.25,2,Champions
14292,7,9,4871.93,2,Champions
14293,3,4,1046.56,1,New Customers
14295,40,1,166.2,0,Lost Customers
14297,17,4,1305.33,3,Loyal Customers
14298,8,44,51527.3,2,Champions
14299,8,9,3965.62,2,Champions
14300,18,1,43.2,1,New Customers
14301,117,1,640.14,0,Lost Customers
14304,222,1,383.45,0,Lost Customers
14305,71,3,1858.96,3,Loyal Customers
14306,51,2,2093.32,3,Loyal Customers
14307,88,6,2995.72,3,Loyal Customers
14309,8,9,2352.53,2,Champions
14311,242,1,310.26,0,Lost Customers
14312,46,6,1611.59,3,Loyal Customers
14314,106,1,120.0,0,Lost Customers
14315,44,6,2481.13,3,Loyal Customers
14317,64,1,508.58,0,Lost Customers
14320,206,2,477.79,0,Lost Customers
14321,10,5,1530.75,3,Loyal Customers
14323,114,2,605.06,0,Lost Customers
14326,242,1,183.85,0,Lost Customers
14327,163,1,311.65,0,Lost Customers
14329,17,7,5014.84,2,Champions
14331,124,2,462.66,0,Lost Customers
14332,22,3,866.31,3,Loyal Customers
14333,67,1,415.2,0,Lost Customers
14334,16,8,2552.21,2,Champions
14335,16,2,468.26,1,New Customers
14336,16,4,1614.91,3,Loyal Customers
14338,161,2,588.22,0,Lost Customers
14339,242,1,309.52,0,Lost Customers
14340,218,1,134.7,0,Lost Customers
14341,45,8,2182.28,3,Loyal Customers
14342,21,4,668.56,3,Loyal Customers
14344,127,8,889.93,3,Loyal Customers
14345,38,1,108.98,0,Lost Customers
14346,120,2,1021.58,3,Loyal Customers
14348,260,1,409.57,0,Lost Customers
14349,10,1,133.5,1,New Customers
14350,274,1,282.93,0,Lost Customers
14351,164,1,51.0,0,Lost Customers
14352,157,4,1078.96,3,Loyal Customers
14353,215,1,90.6,0,Lost Customers
14354,5,2,163.62,1,New Customers
14355,365,1,174.4,0,Lost Customers
14356,79,2,701.23,3,Loyal Customers
14357,43,1,225.77,0,Lost Customers
14359,19,3,912.18,1,New Customers
14360,31,4,2128.23,3,Loyal Customers
14362,22,1,161.2,1,New Customers
14364,108,8,3717.35,3,Loyal Customers
14367,8,16,9261.52,2,Champions
14368,319,1,155.0,0,Lost Customers
14371,295,1,100.5,0,Lost Customers
14373,358,1,76.55,0,Lost Customers
14375,185,1,257.68,0,Lost Customers
14377,191,2,617.05,0,Lost Customers
14379,44,2,348.1,1,New Customers
14381,52,1,202.68,0,Lost Customers
14382,26,1,626.07,1,New Customers
14383,38,3,1247.69,3,Loyal Customers
14385,9,3,202.11,1,New Customers
14386,296,1,142.4,0,Lost Customers
14387,32,3,1770.56,3,Loyal Customers
14388,10,8,3212.84,2,Champions
14389,65,2,1043.46,3,Loyal Customers
14390,10,9,4652.82,2,Champions
14393,218,1,67.95,0,Lost Customers
14395,2,9,3507.71,2,Champions
14396,65,2,487.99,0,Lost Customers
14397,2,19,2612.96,2,Champions
14400,149,1,574.7,0,Lost Customers
14401,4,13,4051.48,2,Champions
14403,130,4,1475.81,3,Loyal Customers
14404,33,6,1474.32,3,Loyal Customers
14406,119,1,156.75,0,Lost Customers
14407,107,6,2157.73,3,Loyal Customers
14408,10,7,2606.53,2,Champions
14409,71,6,2059.45,3,Loyal Customers
14410,92,9,1105.07,3,Loyal Customers
14411,310,1,1063.0,0,Lost Customers
14412,42,2,770.03,3,Loyal Customers
14413,362,1,122.7,0,Lost Customers
14414,91,7,1496.98,3,Loyal Customers
14415,1,13,5900.28,2,Champions
14416,22,2,490.22,1,New Customers
14418,3,3,1937.25,1,New Customers
14419,10,6,1058.06,3,Loyal Customers
14420,99,1,387.52,0,Lost Customers
14421,57,2,813.11,3,Loyal Customers
14422,0,6,4263.64,2,Champions
14423,218,1,265.2,0,Lost Customers
14424,17,1,322.08,1,New Customers
14426,23,10,4481.67,2,Champions
14427,50,2,363.34,0,Lost Customers
14428,7,5,1244.83,1,New Customers
14431,302,1,470.36,0,Lost Customers
14432,9,6,2255.51,2,Champions
14434,21,6,1372.8,3,Loyal Customers
14436,98,1,89.06,0,Lost Customers
14437,365,1,63.0,0,Lost Customers
14438,306,1,131.9,0,Lost Customers
14439,319,1,2661.24,3,Loyal Customers
14440,8,5,2357.68,2,Champions
14441,0,4,1712.89,2,Champions
14442,204,2,1589.82,3,Loyal Customers
14443,53,4,1420.2,3,Loyal Customers
14446,0,4,1039.58,1,New Customers
14447,18,5,1163.23,3,Loyal Customers
14448,9,2,375.35,1,New Customers
14449,18,4,907.1,3,Loyal Customers
14450,180,3,483.25,0,Lost Customers
14451,60,2,662.59,3,Loyal Customers
14452,10,2,264.44,1,New Customers
14453,190,1,119.93,0,Lost Customers
14456,5,9,3062.4,2,Champions
14457,310,1,113.64,0,Lost Customers
14459,155,1,1837.92,3,Loyal Customers
14460,110,3,434.34,0,Lost Customers
14461,148,3,2103.06,3,Loyal Customers
14462,66,11,2004.02,3,Loyal Customers
14463,98,3,529.62,3,Loyal Customers
14465,246,3,1058.62,3,Loyal Customers
14466,29,7,2272.4,3,Loyal Customers
14467,17,4,598.76,1,New Customers
14470,11,2,461.19,1,New Customers
14472,103,8,1936.84,3,Loyal Customers
14473,74,2,234.34,0,Lost Customers
14474,46,1,547.66,0,Lost Customers
14475,71,3,925.85,3,Loyal Customers
14476,257,1,215.7,0,Lost Customers
14477,19,4,1309.6,3,Loyal Customers
14479,253,2,316.25,0,Lost Customers
14480,11,1,279.05,1,New Customers
14481,164,2,636.51,0,Lost Customers
14482,18,6,2068.15,3,Loyal Customers
14483,281,1,137.1,0,Lost Customers
14484,50,1,321.92,0,Lost Customers
14485,38,1,165.75,0,Lost Customers
14487,26,6,1196.33,3,Loyal Customers
14488,67,1,1064.28,0,Lost Customers
14489,207,1,463.38,0,Lost Customers
14491,175,2,340.93,0,Lost Customers
14493,7,5,2383.24,2,Champions
14494,25,1,139.56,1,New Customers
14495,50,2,123.8,0,Lost Customers
14496,311,2,538.81,0,Lost Customers
14497,309,1,475.37,0,Lost Customers
14498,42,5,1957.32,3,Loyal Customers
14499,26,3,815.32,3,Loyal Customers
14500,88,3,356.85,0,Lost Customers
14501,183,2,251.21,0,Lost Customers
14502,19,11,2470.67,2,Champions
14503,3,6,3543.26,2,Champions
14504,47,4,673.26,3,Loyal Customers
14505,17,8,5905.64,2,Champions
14506,17,5,2012.17,3,Loyal Customers
14507,23,6,1383.18,3,Loyal Customers
14508,22,2,276.42,1,New Customers
14511,11,5,1314.81,3,Loyal Customers
14512,187,2,275.28,0,Lost Customers
14513,100,3,455.59,0,Lost Customers
14514,61,3,1055.35,3,Loyal Customers
14515,17,6,2102.09,3,Loyal Customers
14517,33,2,330.45,1,New Customers
14518,64,1,174.37,0,Lost Customers
14520,1,2,270.6,1,New Customers
14522,24,4,974.54,3,Loyal Customers
14523,108,1,241.09,0,Lost Customers
14524,31,9,1867.68,3,Loyal Customers
14525,19,9,4332.2,2,Champions
14527,2,55,8508.82,2,Champions
14528,37,1,364.22,1,New Customers
14529,60,3,620.04,3,Loyal Customers
14530,25,6,2925.91,3,Loyal Customers
14532,236,4,932.85,3,Loyal Customers
14533,24,7,1949.72,3,Loyal Customers
14534,2,18,4447.05,2,Champions
14535,60,3,2864.19,3,Loyal Customers
14536,259,1,171.8,0,Lost Customers
14537,57,1,355.56,0,Lost Customers
14538,64,2,388.25,0,Lost Customers
14539,15,2,537.48,1,New Customers
14540,9,3,996.26,1,New Customers
14541,58,8,1461.65,3,Loyal Customers
14542,185,1,103.25,0,Lost Customers
14543,28,16,3630.33,2,Champions
14544,24,2,2024.45,3,Loyal Customers
14546,5,5,2578.09,2,Champions
14547,3,8,4007.54,2,Champions
14548,150,2,652.8,0,Lost Customers
14549,311,1,289.24,0,Lost Customers
14550,10,2,765.62,1,New Customers
14551,18,2,186.23,1,New Customers
14552,151,1,165.07,0,Lost Customers
14553,19,5,859.27,3,Loyal Customers
14554,10,4,2381.04,3,Loyal Customers
14555,57,2,324.14,0,Lost Customers
14557,85,1,788.38,0,Lost Customers
14560,7,22,2237.77,2,Champions
14561,75,3,1080.76,3,Loyal Customers
14562,3,18,5074.77,2,Champions
14565,95,4,3099.12,3,Loyal Customers
14566,110,1,1432.0,0,Lost Customers
14567,56,2,1530.36,3,Loyal Customers
14569,1,1,227.39,1,New Customers
14570,280,2,218.06,0,Lost Customers
14572,3,7,2832.84,2,Champions
14573,179,9,1653.42,3,Loyal Customers
14576,372,1,35.4,0,Lost Customers
14577,12,4,859.71,1,New Customers
14578,3,1,168.63,1,New Customers
14581,16,1,138.6,1,New Customers
14582,40,1,114.11,0,Lost Customers
14583,5,5,1052.55,1,New Customers
14584,169,4,1042.26,3,Loyal Customers
14585,50,1,157.05,0,Lost Customers
14586,276,1,237.36,0,Lost Customers
14587,18,9,1601.14,2,Champions
14589,371,1,39.75,0,Lost Customers
14591,15,4,1447.14,3,Loyal Customers
14592,35,3,570.46,3,Loyal Customers
14593,21,3,617.99,1,New Customers
14594,7,2,379.83,1,New Customers
14595,19,6,1740.6,3,Loyal Customers
14597,11,2,883.15,1,New Customers
14598,44,1,221.97,0,Lost Customers
14600,305,1,393.33,0,Lost Customers
14601,10,1,213.96,1,New Customers
14603,274,1,660.0,0,Lost Customers
14606,1,93,12156.65,2,Champions
14607,15,14,16569.5,2,Champions
14608,4,4,1785.15,2,Champions
14609,72,4,601.56,3,Loyal Customers
14616,242,3,406.08,0,Lost Customers
14618,9,3,553.44,1,New Customers
14619,245,1,394.44,0,Lost Customers
14620,205,2,412.78,0,Lost Customers
14621,1,5,1788.36,2,Champions
14622,184,1,320.58,0,Lost Customers
14623,32,5,889.25,3,Loyal Customers
14624,57,2,225.85,0,Lost Customers
14625,196,2,899.63,0,Lost Customers
14626,23,4,2791.27,3,Loyal Customers
14628,91,2,671.96,0,Lost Customers
14629,4,2,959.01,1,New Customers
14631,50,3,1006.98,3,Loyal Customers
14632,262,1,114.56,0,Lost Customers
14633,266,1,344.9,0,Lost Customers
14636,36,2,609.85,1,New Customers
14638,50,1,443.6,0,Lost Customers
14639,52,6,2984.49,3,Loyal Customers
14640,24,6,2125.08,3,Loyal Customers
14641,21,1,110.46,1,New Customers
14642,58,1,96.12,0,Lost Customers
14643,170,2,693.81,0,Lost Customers
14644,67,2,830.76,3,Loyal Customers
14645,156,2,597.09,0,Lost Customers
14646,1,73,280206.02,2,Champions
14647,201,1,243.22,0,Lost Customers
14649,4,4,1417.29,1,New Customers
14651,67,2,654.6,3,Loyal Customers
14652,77,1,114.18,0,Lost Customers
14653,1,7,1947.55,2,Champions
14655,8,4,1932.23,3,Loyal Customers
14656,169,2,291.05,0,Lost Customers
14657,17,4,848.22,3,Loyal Customers
14658,5,2,247.15,1,New Customers
14659,8,9,2529.93,2,Champions
14660,86,2,285.74,0,Lost Customers
14661,26,1,107.95,1,New Customers
14662,28,4,771.17,3,Loyal Customers
14664,19,2,637.89,1,New Customers
14665,60,5,1835.7,3,Loyal Customers
14666,24,1,195.25,1,New Customers
14667,10,25,9241.2,2,Champions
14669,241,3,1269.99,3,Loyal Customers
14670,280,2,411.53,0,Lost Customers
14672,234,2,765.55,0,Lost Customers
14673,3,5,1736.4,2,Champions
14675,16,1,604.75,1,New Customers
14676,31,6,2548.24,3,Loyal Customers
14680,25,16,28754.11,2,Champions
14681,71,3,498.95,3,Loyal Customers
14682,187,2,52.0,0,Lost Customers
14684,25,5,1236.28,3,Loyal Customers
14687,106,1,628.38,0,Lost Customers
14688,7,21,5630.87,2,Champions
14689,208,1,112.8,0,Lost Customers
14690,44,2,371.7,1,New Customers
14691,30,5,2114.33,3,Loyal Customers
14692,137,4,591.55,3,Loyal Customers
14693,264,1,172.9,0,Lost Customers
14696,4,7,2078.95,2,Champions
14697,218,2,188.61,0,Lost Customers
14698,1,5,1250.76,2,Champions
14699,214,1,109.13,0,Lost Customers
14700,32,3,2235.3,3,Loyal Customers
14701,10,9,2549.37,2,Champions
14702,1,17,3292.14,2,Champions
14703,14,1,318.17,1,New Customers
14704,11,9,1546.91,2,Champions
14705,198,1,179.0,0,Lost Customers
14708,2,3,1126.37,1,New Customers
14709,15,13,4921.04,2,Champions
14710,14,4,606.13,1,New Customers
14711,10,11,2868.8,2,Champions
14712,29,3,917.07,3,Loyal Customers
14713,9,11,2666.36,2,Champions
14714,24,1,160.19,1,New Customers
14715,24,4,867.38,3,Loyal Customers
14716,43,2,329.68,1,New Customers
14719,1,5,1602.13,2,Champions
14720,5,3,663.81,1,New Customers
14722,147,1,187.92,0,Lost Customers
14723,10,6,1158.3,3,Loyal Customers
14725,24,1,718.08,1,New Customers
14727,274,1,268.58,0,Lost Customers
14729,373,1,313.49,0,Lost Customers
14730,1,8,2005.06,2,Champions
14731,47,3,380.02,1,New Customers
14732,8,8,2702.49,2,Champions
14733,16,12,9585.91,2,Champions
14735,3,32,6065.69,2,Champions
14737,3,3,1164.55,1,New Customers
14738,42,7,1314.45,3,Loyal Customers
14739,4,7,3902.28,2,Champions
14740,197,3,1448.21,3,Loyal Customers
14741,11,6,1400.34,2,Champions
14744,16,7,1099.98,3,Loyal Customers
14745,112,5,1220.26,3,Loyal Customers
14747,249,1,328.2,0,Lost Customers
14748,29,5,1415.75,3,Loyal Customers
14752,43,1,389.64,0,Lost Customers
14753,87,1,563.15,0,Lost Customers
14754,44,2,638.05,1,New Customers
14755,9,11,5010.28,2,Champions
14756,15,1,738.96,1,New Customers
14757,75,1,420.5,0,Lost Customers
14758,144,4,1484.06,3,Loyal Customers
14759,4,3,1625.97,1,New Customers
14760,297,1,89.2,0,Lost Customers
14761,58,2,255.9,0,Lost Customers
14762,263,1,300.52,0,Lost Customers
14764,46,1,278.3,0,Lost Customers
14765,29,3,254.11,1,New Customers
14766,8,6,2473.37,2,Champions
14768,17,2,192.6,1,New Customers
14769,2,8,10674.75,2,Champions
14770,232,2,876.42,0,Lost Customers
14772,112,1,139.26,0,Lost Customers
14775,58,3,1011.9,3,Loyal Customers
14776,51,11,2538.3,3,Loyal Customers
14778,127,2,730.86,0,Lost Customers
14779,280,3,386.15,0,Lost Customers
14780,54,2,447.68,0,Lost Customers
14782,319,1,200.1,0,Lost Customers
14784,26,2,289.99,1,New Customers
14785,10,2,77.4,1,New Customers
14788,7,2,679.44,1,New Customers
14789,28,1,197.64,1,New Customers
14790,16,4,745.06,1,New Customers
14792,63,1,6.2,0,Lost Customers
14793,21,1,228.99,1,New Customers
14794,2,7,1319.91,2,Champions
14795,166,1,131.45,0,Lost Customers
14796,1,17,8022.49,2,Champions
14798,52,3,173.74,0,Lost Customers
14799,51,1,157.7,0,Lost Customers
14800,47,12,4339.74,2,Champions
14801,61,1,193.14,0,Lost Customers
14803,162,3,845.55,3,Loyal Customers
14804,8,1,353.27,1,New Customers
14805,15,4,554.65,1,New Customers
14806,75,1,193.39,0,Lost Customers
14808,39,8,2741.17,3,Loyal Customers
14810,40,11,2087.88,2,Champions
14813,369,2,155.43,0,Lost Customers
14815,36,2,778.5,1,New Customers
14816,197,1,271.85,0,Lost Customers
14817,200,2,1110.34,3,Loyal Customers
14818,73,3,657.8,3,Loyal Customers
14819,64,2,272.07,0,Lost Customers
14820,21,4,507.29,1,New Customers
14821,366,1,48.8,0,Lost Customers
14823,180,3,321.43,0,Lost Customers
14824,10,4,1127.71,1,New Customers
14825,3,12,2226.91,2,Champions
14828,196,3,2139.76,3,Loyal Customers
14829,29,4,697.55,3,Loyal Customers
14830,53,1,197.13,0,Lost Customers
14834,17,6,1720.3,3,Loyal Customers
14836,10,3,102.45,1,New Customers
14837,89,4,1649.5,3,Loyal Customers
14840,267,1,62.85,0,Lost Customers
14841,53,6,3295.76,3,Loyal Customers
14842,43,4,2824.69,3,Loyal Customers
14844,63,4,3189.81,3,Loyal Customers
14847,148,1,309.4,0,Lost Customers
14849,21,25,7930.54,2,Champions
14850,311,1,325.75,0,Lost Customers
14851,23,2,511.35,1,New Customers
14852,58,6,2836.69,3,Loyal Customers
14853,24,2,475.8,1,New Customers
14854,78,7,2759.83,3,Loyal Customers
14855,119,2,645.65,0,Lost Customers
14856,36,3,1311.38,3,Loyal Customers
14857,59,2,1173.12,3,Loyal Customers
14859,12,4,1353.74,3,Loyal Customers
14860,19,1,170.32,1,New Customers
14861,52,1,125.79,0,Lost Customers
14862,25,2,841.2,1,New Customers
14863,29,1,266.76,1,New Customers
14865,7,2,52.2,1,New Customers
14866,10,12,14389.9,2,Champions
14867,185,3,710.28,3,Loyal Customers
14868,3,8,2953.59,2,Champions
14869,8,2,725.7,1,New Customers
14870,261,1,327.25,0,Lost Customers
14871,3,4,522.38,1,New Customers
14873,210,1,519.68,0,Lost Customers
14875,107,2,1465.32,3,Loyal Customers
14878,12,9,1485.54,2,Champions
14880,77,3,706.19,3,Loyal Customers
14881,19,1,255.4,1,New Customers
14882,26,2,589.7,1,New Customers
14883,18,6,761.59,3,Loyal Customers
14885,131,1,765.32,0,Lost Customers
14886,252,1,364.8,0,Lost Customers
14887,79,1,1862.0,3,Loyal Customers
14888,207,1,369.2,0,Lost Customers
14889,336,1,135.9,0,Lost Customers
14890,253,1,125.65,0,Lost Customers
14891,148,2,554.38,0,Lost Customers
14893,9,2,1237.85,1,New Customers
14894,85,1,655.75,0,Lost Customers
14895,7,20,11138.71,2,Champions
14896,204,2,468.77,0,Lost Customers
14897,7,4,1366.38,1,New Customers
14898,23,6,1303.52,3,Loyal Customers
14901,11,9,1421.29,2,Champions
14902,25,1,332.66,1,New Customers
14903,21,5,2810.63,3,Loyal Customers
14904,2,2,1025.44,1,New Customers
14905,157,2,616.15,0,Lost Customers
14907,3,7,3501.1,2,Champions
14908,74,1,277.8,0,Lost Customers
14910,2,4,434.35,1,New Customers
14911,1,201,143825.06,2,Champions
14912,16,2,867.85,1,New Customers
14913,35,4,1227.43,3,Loyal Customers
14915,91,2,307.48,0,Lost Customers
14916,70,4,1268.98,3,Loyal Customers
14918,115,2,1610.15,3,Loyal Customers
14920,212,2,977.77,0,Lost Customers
14921,30,2,1316.07,3,Loyal Customers
14923,50,1,749.1,0,Lost Customers
14924,245,1,310.05,0,Lost Customers
14929,32,1,223.88,1,New Customers
14930,108,3,2372.86,3,Loyal Customers
14931,4,5,1257.68,2,Champions
14932,365,1,363.53,0,Lost Customers
14934,81,2,1890.94,3,Loyal Customers
14935,297,1,1784.71,0,Lost Customers
14936,33,8,8137.02,2,Champions
14937,56,3,1621.88,3,Loyal Customers
14944,29,12,5900.25,2,Champions
14946,14,1,100.9,1,New Customers
14947,72,2,290.82,0,Lost Customers
14948,23,6,1101.97,3,Loyal Customers
14950,19,1,371.2,1,New Customers
14951,79,1,311.69,0,Lost Customers
14952,59,11,8099.49,2,Champions
14953,25,1,289.82,1,New Customers
14954,12,1,336.17,1,New Customers
14957,253,1,58.49,0,Lost Customers
14958,147,3,499.68,0,Lost Customers
14959,64,4,695.42,3,Loyal Customers
14960,8,2,221.27,1,New Customers
14961,10,9,7044.68,2,Champions
14962,270,1,126.7,0,Lost Customers
14963,9,5,1487.8,3,Loyal Customers
14964,247,1,206.21,0,Lost Customers
14965,96,2,599.0,0,Lost Customers
14966,14,1,191.32,1,New Customers
14967,49,1,463.8,0,Lost Customers
14968,30,1,147.59,1,New Customers
14970,68,4,1592.06,3,Loyal Customers
14971,35,3,1116.57,3,Loyal Customers
14972,128,1,114.77,0,Lost Customers
14973,107,3,1314.45,3,Loyal Customers
14974,37,1,114.39,0,Lost Customers
14975,57,1,279.94,0,Lost Customers
14976,57,7,790.86,3,Loyal Customers
14978,72,5,1931.42,3,Loyal Customers
14981,246,1,102.12,0,Lost Customers
14984,19,2,213.27,1,New Customers
14985,198,2,296.75,0,Lost Customers
14987,15,2,326.4,1,New Customers
14988,211,1,334.54,0,Lost Customers
14995,38,2,233.23,1,New Customers
14997,46,3,546.2,3,Loyal Customers
14998,170,2,429.87,0,Lost Customers
15000,47,1,490.52,0,Lost Customers
15002,115,4,1641.76,3,Loyal Customers
15004,147,1,1246.32,0,Lost Customers
15005,15,28,6316.57,2,Champions
15006,51,1,502.09,0,Lost Customers
15007,159,1,156.91,0,Lost Customers
15009,12,3,1261.78,1,New Customers
15010,35,1,308.94,1,New Customers
15012,53,2,423.04,0,Lost Customers
15014,43,2,260.17,1,New Customers
15016,172,1,170.04,0,Lost Customers
15017,33,1,125.58,0,Lost Customers
15018,38,3,496.21,1,New Customers
15019,266,1,266.0,0,Lost Customers
15021,8,9,1914.82,2,Champions
15022,11,4,905.04,1,New Customers
15023,3,11,6802.76,2,Champions
15024,9,10,1661.33,2,Champions
15025,33,1,377.01,1,New Customers
15026,80,3,469.0,3,Loyal Customers
15027,30,4,1066.15,3,Loyal Customers
15028,8,4,627.13,1,New Customers
15030,71,2,518.28,0,Lost Customers
15031,4,4,668.14,1,New Customers
15032,256,3,4959.1,3,Loyal Customers
15033,4,10,2586.67,2,Champions
15034,15,8,4308.61,2,Champions
15035,89,1,252.73,0,Lost Customers
15036,72,3,465.55,3,Loyal Customers
15038,58,6,705.49,3,Loyal Customers
15039,9,47,19914.44,2,Champions
15041,170,1,180.35,0,Lost Customers
15042,199,1,135.93,0,Lost Customers
15043,31,1,537.0,1,New Customers
15044,19,17,7700.23,2,Champions
15045,151,2,735.66,0,Lost Customers
15046,9,15,5213.77,2,Champions
15047,269,1,343.62,0,Lost Customers
15048,65,4,384.05,3,Loyal Customers
15049,273,1,121.17,0,Lost Customers
15050,25,3,1782.09,3,Loyal Customers
15051,23,3,1391.61,3,Loyal Customers
15052,319,1,215.78,0,Lost Customers
15053,4,3,697.79,1,New Customers
15054,12,2,302.1,1,New Customers
15057,275,2,1489.5,3,Loyal Customers
15058,25,11,2124.99,2,Champions
15059,40,9,1337.72,3,Loyal Customers
15060,8,4,303.09,1,New Customers
15061,3,48,54534.14,2,Champions
15062,71,4,987.86,3,Loyal Customers
15063,213,1,370.8,0,Lost Customers
15065,37,4,3158.13,3,Loyal Customers
15066,53,1,893.59,0,Lost Customers
15067,78,3,1744.76,3,Loyal Customers
15068,46,2,553.36,1,New Customers
15069,179,1,1109.53,0,Lost Customers
15070,372,1,106.2,0,Lost Customers
15071,93,2,982.07,3,Loyal Customers
15073,9,3,1043.41,1,New Customers
15074,105,1,748.87,0,Lost Customers
15075,77,1,773.03,0,Lost Customers
15076,172,1,880.85,0,Lost Customers
15078,7,32,9743.11,2,Champions
15079,212,4,895.61,3,Loyal Customers
15081,22,5,504.8,3,Loyal Customers
15083,256,1,88.2,0,Lost Customers
15087,281,1,306.94,0,Lost Customers
15088,21,2,1160.07,1,New Customers
15089,10,6,2420.84,2,Champions
15090,308,1,381.32,0,Lost Customers
15091,67,1,480.71,0,Lost Customers
15092,215,2,457.81,0,Lost Customers
15093,18,6,4597.02,2,Champions
15095,103,4,1370.6,3,Loyal Customers
15096,42,1,219.39,0,Lost Customers
15097,4,1,248.08,1,New Customers
15098,182,3,39916.5,3,Loyal Customers
15099,84,1,410.48,0,Lost Customers
15100,333,3,876.0,3,Loyal Customers
15101,8,2,317.53,1,New Customers
15103,31,2,703.36,1,New Customers
15104,196,2,1027.44,0,Lost Customers
15105,18,7,2298.93,2,Champions
15106,17,5,1422.52,3,Loyal Customers
15107,311,6,319.5,0,Lost Customers
15108,141,4,1300.25,3,Loyal Customers
15109,245,1,484.95,0,Lost Customers
15110,23,4,996.1,3,Loyal Customers
15111,29,3,1567.48,3,Loyal Customers
15113,9,3,3609.33,3,Loyal Customers
15114,30,10,2760.56,2,Champions
15115,18,1,340.11,1,New Customers
15116,17,4,1352.75,3,Loyal Customers
15117,14,5,1551.78,3,Loyal Customers
15118,134,1,244.8,0,Lost Customers
15119,245,1,266.4,0,Lost Customers
15120,133,1,358.82,0,Lost Customers
15121,50,2,457.72,1,New Customers
15122,114,3,1633.78,3,Loyal Customers
15123,7,2,2199.31,1,New Customers
15124,22,2,184.19,1,New Customers
15125,25,15,11528.48,2,Champions
15127,65,1,406.53,0,Lost Customers
15128,60,4,1471.0,3,Loyal Customers
15129,50,11,3447.4,2,Champions
15130,169,1,330.11,0,Lost Customers
15132,18,5,977.93,3,Loyal Customers
15133,127,3,982.42,3,Loyal Customers
15134,14,8,1387.99,2,Champions
15135,239,1,139.05,0,Lost Customers
15136,2,4,1286.7,1,New Customers
15139,239,2,178.96,0,Lost Customers
15140,52,7,2354.25,3,Loyal Customers
15142,46,1,498.74,0,Lost Customers
15143,225,1,259.45,0,Lost Customers
15144,8,17,6580.44,2,Champions
15145,4,4,1194.73,1,New Customers
15146,164,2,1327.16,3,Loyal Customers
15147,240,1,623.5,0,Lost Customers
15148,10,1,301.29,1,New Customers
15149,133,1,520.8,0,Lost Customers
15150,17,10,5314.47,2,Champions
15152,9,13,4745.69,2,Champions
15153,31,1,329.25,1,New Customers
15154,75,1,296.42,0,Lost Customers
15156,1,3,961.49,1,New Customers
15157,3,3,1936.07,1,New Customers
15158,45,1,401.4,0,Lost Customers
15159,1,30,18641.01,2,Champions
15160,357,1,158.16,0,Lost Customers
15163,18,2,304.47,1,New Customers
15164,68,3,843.05,3,Loyal Customers
15165,373,1,487.75,0,Lost Customers
15167,320,1,163.0,0,Lost Customers
15168,25,1,106.56,1,New Customers
15171,331,1,1289.5,0,Lost Customers
15172,8,5,1624.05,2,Champions
15174,322,1,135.75,0,Lost Customers
15175,71,1,224.14,0,Lost Customers
15178,260,1,40.5,0,Lost Customers
15179,18,5,2206.95,3,Loyal Customers
15180,367,1,87.5,0,Lost Customers
15181,66,3,689.48,3,Loyal Customers
15182,154,2,622.85,0,Lost Customers
15184,29,2,406.76,1,New Customers
15185,70,1,310.62,0,Lost Customers
15186,14,2,411.41,1,New Customers
15187,1,16,4777.18,2,Champions
15189,1,41,16225.39,2,Champions
15192,119,3,1044.32,3,Loyal Customers
15193,60,1,499.32,0,Lost Customers
15194,3,15,7616.53,2,Champions
15195,2,1,3861.0,1,New Customers
15197,10,3,1079.61,1,New Customers
15198,92,2,193.64,0,Lost Customers
15199,59,4,1268.7,3,Loyal Customers
15201,87,5,1236.54,3,Loyal Customers
15203,25,6,1827.8,3,Loyal Customers
15204,357,1,316.58,0,Lost Customers
15205,85,2,653.24,0,Lost Customers
15206,10,4,420.3,1,New Customers
15208,1,5,870.12,1,New Customers
15210,225,1,331.18,0,Lost Customers
15211,60,2,894.41,3,Loyal Customers
15212,241,1,101.8,0,Lost Customers
15213,318,2,328.35,0,Lost Customers
15214,1,8,1661.44,2,Champions
15215,46,3,734.94,3,Loyal Customers
15216,87,1,96.6,0,Lost Customers
15218,10,11,5756.89,2,Champions
15219,176,1,305.75,0,Lost Customers
15220,51,6,1778.96,3,Loyal Customers
15221,366,1,403.25,0,Lost Customers
15222,318,1,585.0,0,Lost Customers
15223,225,2,755.75,0,Lost Customers
15224,358,2,322.08,0,Lost Customers
15225,234,1,409.4,0,Lost Customers
15226,310,1,154.41,0,Lost Customers
